,Unnamed: 0.1,Unnamed: 0,ID,label,strategy,augmented_strategy,H_yx,predicted_label_null_x,correct_yx,H_yb,predicted_label_null_y,correct_yb,PVI
4159,5304,5304,02-039,3,"We are still working on motor skills, using his limbs and fingers","We are still working on motor skills as well, such as using his arms/hands, legs/knees, etc.",2.138255103,4,False,2.8224563689442603,0,False,0.6842012659442602
4161,5306,5306,02-039,3,"We are still working on motor skills, using his limbs and fingers","We are still working on his motor skills, using his limbs and fingers",1.890828675,4,False,2.8224563689442603,0,False,0.9316276939442604
4163,5308,5308,02-039,3,"We are still working on motor skills, using his limbs and fingers","We are still working on motor skills, using limbs and fingers",1.495596561,3,True,2.8224563689442603,0,False,1.3268598079442604
4172,5663,5663,02-009,1,"Mom asks [name] how to apply paste on the tooth brush and how much, how to brush teeth","Mum asks [name] how to apply toothpaste on the tooth brush and how much, how to brush teeth",1.999061968,1,True,2.396652674106508,0,False,0.397590706106508
4174,5665,5665,02-009,1,"Mom asks [name] how to apply paste on the tooth brush and how much, how to brush teeth",Mom asks [name] how to apply paste on the tooth brush and how much the paste should be.,1.976149559,1,True,2.396652674106508,0,False,0.4205031151065079
4175,5666,5666,02-009,1,"Mom asks [name] how to apply paste on the tooth brush and how much, how to brush teeth",Mother asks [name] to apply paste on the tooth brush of how much to put on and how to brush teeth.,2.001174173,1,True,2.396652674106508,0,False,0.395478501106508
4176,5667,5667,02-009,1,"Mom asks [name] how to apply paste on the tooth brush and how much, how to brush teeth","Mom asks [name] how to brush the teeth and how to apply toothpaste on the tooth brush, how to keep teeth clean",1.865870465,1,True,2.396652674106508,0,False,0.530782209106508
4179,5670,5670,02-009,0,"Do cleaning works in [name] presence so she knows how to use vacuum cleaner, groom, etc","Do cleaning works in [name's] presence so she knows how to use vacuum cleaner, groom, etc.",1.376673621,0,True,1.7142213381829274,0,True,0.3375477171829275
4181,5672,5672,02-009,0,"Do cleaning works in [name] presence so she knows how to use vacuum cleaner, groom, etc","Do cleaning works in the home of [name] so she knows how to use vacuum cleaner, groom herself, etc",1.517398197,0,True,1.7142213381829274,0,True,0.1968231411829275
4182,5673,5673,02-009,0,"Do cleaning works in [name] presence so she knows how to use vacuum cleaner, groom, etc","Do cleaning works in [name] presence so he knows how to use vacuum cleaner, groom, clean, etc.",1.520743845,0,True,1.7142213381829274,0,True,0.1934774931829275
4183,5674,5674,02-009,0,"Do cleaning works in [name] presence so she knows how to use vacuum cleaner, groom, etc","Do cleaning works in [name] presence so she know how to use vacuum cleaner, groom, etc",1.478941051,0,True,1.7142213381829274,0,True,0.2352802871829273
4194,5685,5685,02-009,3,Teach how to make a sentence out of few words they provide,Teach the students to make a sentence out of few words they provide to them.,2.103499811,2,False,2.8224563689442603,0,False,0.7189565579442605
4195,5686,5686,02-009,3,Teach how to make a sentence out of few words they provide,Teach them how to make sentences from the few words they provide them.,1.960606328,2,False,2.8224563689442603,0,False,0.8618500409442604
4196,5687,5687,02-009,3,Teach how to make a sentence out of few words they provide,Teach how to make a sentence with the few words they provide,1.746589034,2,False,2.8224563689442603,0,False,1.0758673349442602
4197,5688,5688,02-009,3,Teach how to make a sentence out of few words they provide,Teach students how to combine a few words they are given with the words they have learned previously.,1.96287889,2,False,2.8224563689442603,0,False,0.8595774789442603
4198,5689,5689,02-009,3,Teach how to make a sentence out of few words they provide,Teach how to make a sentence from some words they provide,1.840519884,2,False,2.8224563689442603,0,False,0.9819364849442602
4199,5690,5690,02-009,3,Teach how to make a sentence out of few words they provide,Learn how to turn a sentence into a picture by doing as parents do.,1.970770916,2,False,2.8224563689442603,0,False,0.8516854529442603
4200,5691,5691,02-009,3,Teach how to make a sentence out of few words they provide,Teach how yo find out what kind of school you're taking to.,2.468155967,0,False,2.8224563689442603,0,False,0.3543004019442604
4201,5692,5692,02-009,3,Teach how to make a sentence out of few words they provide,Teach them how to make a sentence out of a few words they provide,1.985775331,2,False,2.8224563689442603,0,False,0.8366810379442604
4202,5693,5693,02-009,3,Teach how to make a sentence out of few words they provide,Teach your children to make a sentence out of few words they provide.,2.055841126,1,False,2.8224563689442603,0,False,0.7666152429442605
4203,5694,5694,02-009,3,Teach how to make a sentence out of few words they provide,Teach them to form a sentence out of a few words they provide.,2.072942027,2,False,2.8224563689442603,0,False,0.7495143419442605
4204,5695,5695,02-009,3,Teach how to make a sentence out of few words they provide,Teach how to make a sentence out out of few words they provide in the activities they can perform in the home in the home setting.,1.979572906,1,False,2.8224563689442603,0,False,0.8428834629442603
4205,5696,5696,02-009,3,Teach how to make a sentence out of few words they provide,Teach your student how to make a sentence out of few words they provide,1.943946295,2,False,2.8224563689442603,0,False,0.8785100739442604
4206,5697,5697,02-009,3,Teach how to make a sentence out of few words they provide,"Teach children to make sentences with the few words they are given. For example, Ã¢â‚¬Å“A flower is yellow, but the flower is blue.Ã¢â‚¬Â",1.857477819,2,False,2.8224563689442603,0,False,0.9649785499442602
4217,5708,5708,02-009,0,Mom sets everything in the bathtub so [name] take bath on her own,Mom sets everything in the bathtub so [name] take her bath on her own,1.513620728,0,True,1.7142213381829274,0,True,0.2006006101829274
4219,5710,5710,02-009,1,Mom asks daughter to sleep at the bedtime by trying to sleep herself,Mom asks daughter to sleep at bedtime by sleeping herself.,2.086699129,4,False,2.396652674106508,0,False,0.3099535451065081
4220,5711,5711,02-009,1,Mom asks daughter to sleep at the bedtime by trying to sleep herself,Mom asks her daughter to sleep at bedtime by trying to sleep herself,2.131453692,4,False,2.396652674106508,0,False,0.2651989821065079
4223,5714,5714,02-009,1,Mom asks daughter to sleep at the bedtime by trying to sleep herself,Mom teaches her toddler to sleep by trying to sleep herself.,1.837586696,1,True,2.396652674106508,0,False,0.5590659781065079
4225,5716,5716,02-009,1,Mom asks daughter to sleep at the bedtime by trying to sleep herself,Mom asks daughter to sleep at the bed time by trying to sleep herself.,2.161142418,4,False,2.396652674106508,0,False,0.2355102561065081
4226,5717,5717,02-009,1,Mom asks daughter to sleep at the bedtime by trying to sleep herself,Mom teaches daughter to sleep at the bedtime by saying to her mom I am going to sleep too.,1.902543443,4,False,2.396652674106508,0,False,0.494109231106508
4229,6020,6020,793,2,Make it a game,Preference Strategy: Play a game by choosing your preference as a preference.,1.314891714,2,True,2.7784193685741783,0,False,1.4635276545741782
4230,6021,6021,793,2,Make it a game,Making the chore a game will make it seem more fun.,1.329554558,2,True,2.7784193685741783,0,False,1.4488648105741782
4231,6022,6022,793,2,Make it a game,You can easily make doing chores fun. Just get everyone involved. Put some music on and start a game.,1.964563387,0,False,2.7784193685741783,0,False,0.8138559815741782
4232,6023,6023,793,2,Make it a game,Make it fun to do chores in the home.,2.321917754,0,False,2.7784193685741783,0,False,0.4565016145741785
4234,6173,6173,938,0,allowing for free play time as opposed to screen time,Allowing for free play time (rather than screen time),1.311875642,0,True,1.7142213381829274,0,True,0.4023456961829275
4235,6174,6174,938,0,allowing for free play time as opposed to screen time,Allowing for free play time as opposed to screen time,1.411450163,0,True,1.7142213381829274,0,True,0.3027711751829274
4236,6175,6175,938,0,allowing for free play time as opposed to screen time,Allowing for free play time as opposed to screen time.,1.462096994,0,True,1.7142213381829274,0,True,0.2521243441829275
4238,6177,6177,938,0,allowing for free play time as opposed to screen time,"Allowing children to play outside more often, giving them the opportunity to experience fresh air and exercise.",1.409167079,0,True,1.7142213381829274,0,True,0.3050542591829275
4250,6189,6189,938,0,knowledge of the event,Knowledge of the event,1.421991554,0,True,1.7142213381829274,0,True,0.2922297841829273
4253,6192,6192,938,2,reminding her to stay on task,Reminding her to stay on task,1.666483601,2,True,2.7784193685741783,0,False,1.1119357675741783
4254,6193,6193,938,2,reminding her to stay on task,. Reminding her that this is your preferred action and that this will make you more successful,1.94524119,1,False,2.7784193685741783,0,False,0.8331781785741783
4255,6194,6194,938,2,reminding her to stay on task,Reminding her to stay on task can be helpful.,2.265882289,1,False,2.7784193685741783,0,False,0.5125370795741784
4256,6195,6195,938,4,she is finally at an age where we can sign her up for activitives,she is finally at an age where we can sign her up for her first activities.,0.709433093,4,True,2.1962278431239506,0,False,1.486794750123951
4257,6196,6196,938,4,she is finally at an age where we can sign her up for activitives,she is finally old enough where we could sign her up for activitives.,0.694342475,4,True,2.1962278431239506,0,False,1.5018853681239506
4258,6197,6197,938,4,she is finally at an age where we can sign her up for activitives,she is finally at a age where we can sign her up for activities,0.800668684,4,True,2.1962278431239506,0,False,1.3955591591239505
