ID,label,strategy,augmented_strategy,H_yx,predicted_label_null,correct_yx
793,0,Actively engaging child in process instead of simply going through the motions. ,Actively engage child in process of applying lotion instead of just going through the motions.,1.625479047,0,TRUE
793,0,Actively engaging child in process instead of simply going through the motions. ,Actively engaging a child in the process of taking care of a household task allows them to be actively involved instead of simply going through the motions.,2.27731596,3,FALSE
793,0,Actively engaging child in process instead of simply going through the motions. ,Using a multi-sensory approach when administering medication is a good way to engage children.,2.454758226,3,FALSE
793,0,Model behavior,The environment is the context in which the behavior will be modelled.,2.411264437,2,FALSE
793,0,Model behavior,"If a person has not been in a relationship for a long time, he can model his behavior by modeling the way he and other people behave in a relationship.",2.081688668,0,TRUE
793,0,Model behavior,Modeling behavior,1.466232673,0,TRUE
793,0,Model behavior,We can try to model the behavior we want to see.,1.83855469,0,TRUE
793,0,Model behavior,Model behavior for children,1.404974657,0,TRUE
793,0,Model behavior,Behaving in school,1.550593259,0,TRUE
793,0,Model behavior,Model Behaviour,1.995609264,2,FALSE
793,0,Model behavior,Model behavior towards others.,1.355550331,0,TRUE
793,0,Model behavior,Model the behavior,1.050633048,0,TRUE
793,0,Model behavior,"In the context of home in the home setting, model behavior.",1.930245247,0,TRUE
793,0,playgrounds that are geared towards younger children,Playgrounds that are geared towards younger children,1.227045167,0,TRUE
793,0,playgrounds that are geared towards younger children,playgrounds that are designed for younger children.,1.215456906,0,TRUE
793,0,playgrounds that are geared towards younger children,Playgrounds that are geared towards a younger children,1.166614375,0,TRUE
793,0,playgrounds that are geared towards younger children,It is impossible to find any playgrounds that are designed for younger children.,3.00008221,4,FALSE
793,0,playgrounds that are geared towards younger children,"Playgrounds that are geared towards younger children are a good choice for children who are active around a playground, as it's in the child's nature to go there.",2.600637446,4,FALSE
793,0,playgrounds that are geared towards younger children,Playgrounds that are geared towards younger children can assist a child in learning more about community and nature.,1.857414096,0,TRUE
793,0,playgrounds that are geared towards younger children,What types of playgrounds are geared towards children younger than five?,2.536504563,4,FALSE
793,0,playgrounds that are geared towards younger children,In community setting: playgrounds geared towards younger children.,1.699415484,0,TRUE
793,0,playgrounds that are geared towards younger children,in community setting: playgrounds that are geared towards younger children,1.62329975,0,TRUE
793,0,playgrounds that are geared towards younger children,Playgrounds that are geared towards younger children will be the first choice but some parents want older children to play there.,2.241441076,4,FALSE
793,0,playgrounds that are geared towards younger children,Playscapes that are geared towards children are more suitable.,1.662923816,0,TRUE
793,0,playgrounds that are geared towards younger children,In the community setting: playgrounds that are geared towards younger kids,1.405571852,0,TRUE
793,2,Make it a game,"Make it a game. You cannot go wrong with this strategy, but remember that not every preference is a good preference.",2.591856489,1,FALSE
793,2,Make it a game,Preference Strategy: Play a game by choosing your preference as a preference.,1.314891714,2,TRUE
793,2,Make it a game,Making the chore a game will make it seem more fun.,1.329554558,2,TRUE
793,2,Make it a game,You can easily make doing chores fun. Just get everyone involved. Put some music on and start a game.,1.964563387,0,FALSE
793,2,Make it a game,Make it fun to do chores in the home.,2.321917754,0,FALSE
793,0,short trips ,short trips are great for an ecotourism campaign. if the trip is short you will have a shorter environmental impact.,2.042062297,4,FALSE
793,0,short trips ,short trips with friends,1.048439672,0,TRUE
793,0,short trips ,short trips,1.159016213,0,TRUE
793,0,short trips ,b) short trips ( ie.,2.120999322,3,FALSE
793,0,short trips ,The first environment type is the short trips.,2.157022856,4,FALSE
793,0,short trips ,community,1.870032988,4,FALSE
793,0,short trips ,"The best way to enjoy this location is to take the short trips to the shops, restaurants, museums and parks.",2.34585994,4,FALSE
793,0,short trips ,In the community setting: short trips,1.400852964,0,TRUE
793,0,Give warnings prior to picking up. ,Give warnings prior to picking up.,1.678426646,0,TRUE
793,0,Give warnings prior to picking up. ,Give warnings to family members about household rubbish.,1.724956379,1,FALSE
793,0,Give warnings prior to picking up. ,Give warnings when picking up after other people.,1.786278117,1,FALSE
793,0,Give warnings prior to picking up. ,Give clear warnings prior to picking up.,1.662801832,0,TRUE
793,0,Give warnings prior to picking up. ,Make sure you have all needed resources before picking up items.,1.766789209,1,FALSE
793,0,Give warnings prior to picking up. ,Give your child warnings prior to picking up the toys and make them know how to do it.,2.186876926,1,FALSE
793,0,Give warnings prior to picking up. ,Give warnings to drop off and pick up.,1.853525325,1,FALSE
793,0,Give warnings prior to picking up. ,Give advance warning before opening a can.,1.831868707,1,FALSE
793,0,small and focused classes ,Small classes and concentrated focus,1.735277798,0,TRUE
793,0,small and focused classes ,small and focused classes,1.423539181,0,TRUE
793,0,small and focused classes ,a combination of small classes and frequent assessments can be key to developing success.,2.619184116,2,FALSE
793,0,small and focused classes ,"There are a few things that set a group apart from other groups: small and focused classes, and a group of people who come together as a group.",2.383779409,4,FALSE
793,0,small and focused classes ,Small and focused classes are the best way to learn as the environment allows you to focus on your education.,2.364289628,4,FALSE
793,0,small and focused classes ,"Small, focused, and informal classes help the students.",2.09770549,3,FALSE
793,0,small and focused classes ,A strategy for a small and focused group in community setting:,1.969471772,0,TRUE
793,0,small and focused classes ,It's important to have small and focused classes in the community.,2.445929268,4,FALSE
793,0,small and focused classes ,An example of context/environment strategy in context of group in community setting: smaller and focused classes.,2.162914068,1,FALSE
793,0,Having safe play areas - gates and fences are great!!!,Having safe play areas - gates and fences are great.,1.370816387,0,TRUE
793,0,Having safe play areas - gates and fences are great!!!,We need to have fenced play areas like gates and fences at schools in the community.,2.698240641,4,FALSE
793,0,Having safe play areas - gates and fences are great!!!,Having safe play area - gates and fences are great!!!,1.473513895,0,TRUE
793,0,Having safe play areas - gates and fences are great!!!,Having safe play areas - gates and fences are great!!,1.40763353,0,TRUE
793,3,"Repetitive actions, games, etc so child can become familiar with expectations ","Repetitive actions, games, etc so child can become familiar with expectations",1.633955987,3,TRUE
793,3,"Repetitive actions, games, etc so child can become familiar with expectations ","Repetitive actions, games, etc. so that children can become familiar with expectations",1.888081123,2,FALSE
793,3,"Repetitive actions, games, etc so child can become familiar with expectations ","Repetition, games, etc so child can become familiar with expectations",1.660180572,3,TRUE
793,3,"Repetitive actions, games, etc so child can become familiar with expectations ","Repetitive actions, games, etc so the child can become familiar with expectations",1.737609469,3,TRUE
