,label,ID,strategy,augmented_strategy
1159,0,513,more money to be able to afford the trips/time off, 
1160,0,513,parents being able to have more time off, 
1161,0,513,would like to see my child have more intiative to brush teeth/get ready- this could be improved with a more consistent morning routine, 
1162,0,513,if his sister is helping he likes to help too, 
1163,0,513,"he does well with routine, routine, routine", 
1164,0,513,doing them with a friend, 
1165,2,513,would like to see my child take more intiative to clean up things- ?consider a chart or reward system, 
1166,0,513,more advanced notice regarding special events/changes, 
1167,4,513,intellectually stimulating for him, 
1168,4,513,"he loves to have a job to do, however he wants to continuously repeat this, he gets frustrated when he is done with the job", 
1169,0,513,have enough time/energy to do activities outside the home, 
1170,0,513,other students who are well behaved, 
1171,0,513,racing car shopping carts help!, 
1172,0,513,staff that is friendly to kids, 
1173,0,513,same teacher/support staff, 
1174,0,513,"activity carts at stores (i.e. race cars, etc)", 
1175,0,513,supportive teachers/staff who know how to interact with my son, 
1176,0,513,timing of events (i.e. not during nap time), 
1177,2,513,let him choose activites at times, 
1178,0,513,"familiarize the child with different activites, he is VERY routine oriented and doens't like to break from that", 
1179,1,513,positive reinforcement, 
1180,2,513,"something to make him want to go, usually wants to stay home with daddy", 
1181,0,513,routines and structure, 
1182,0,513,physical activity events, 
1183,0,513,near our home/city, 
1184,0,513,more communication with teacher/special ed staff, 
1185,2,513,letting him choose games/music/etc, 
1186,0,513,talk about what to expect with activity and schedule, 
1187,2,513,if he gets to pick something out, 
1188,0,513,talking about the trip and planning the things we need, 
1189,0,513,family friendly events, 
1190,0,513,clear boundaries (ie. when we are leaving and when we will come back), 
1191,0,513,explanation of activity/event, 
1192,0,513,model activity for child, 
1193,0,513,schedule of day presented to child and parents to discuss at home , 
1194,0,513,communication with school staff on a timely basis , 
1195,2,513,personalize it to his interests, 
1196,0,513,new toys, 
1197,0,513,having kid friendly foods/activities, 
1198,2,513,"he likes to have choices for mealtime, that he can make", 
1199,0,513,routine, 
1200,1,513,"opportunities for him to help put things in cart or on belts, etc", 
1201,0,513,"time variety (i.e. a day long event that you can come and go, as opposed to a specific time 1p-2p)", 
1202,0,513,also think that a chart may help improve the above, 
1203,2,513,rewards/recognition, 
1204,2,513,rewards help, 
1205,0,513,examples, 
1206,1,513,would like to see my child eat a broader variety of food- keep introducing new foods to him, 
1207,0,513,do individual activities with each child, 
1208,1,513,incentives to get them done (i.e. need to get dressed and wash hands to go to soccer practice), 
1209,0,513,needs supportive staff at school to help him transition, 
1210,0,990,"For parents to have more time to participate in community activities, gatherings and events. Taking a child to all those more often", 
1211,0,990,Having other kids participate in the same activities and be a model for expected behavior and actions. , 
1212,1,990,"Making a child feel safe and welcome, a part of the community. ", 
1213,2,990,"Creating a routine that is familiar to a child but make it more interesting, fun, exciting and more like a game than a chore", 
1214,0,990,having more money to spare for community activity, 
1215,0,990,"Providing a vide selection of colorful books, coloring supplies, supplies for an art projects. Making it interesting", 
1216,2,990,To have more choices available in the community , 
1217,0,990,"Having more time, money and choices available in a community", 
1218,0,990,"Playing games with a child , trying to involve other family members", 
1219,3,990,"Helping a child to participate in cleaning up, meal preparation, taking care of pets and household chores", 
1220,2,990,"Showing a child how much you are interested and excited about regular chores, trying to get him involved and reward if he complies", 
1221,2,990,Make it look like more like a game than a chore. Rewarding for being involved and helpful, 
1222,2,990,Making it fun, 
1223,1,990,Providing reassurance and a variety of entertainment. Making child feel safe during dr visits, 
1224,2,990,During meals provide a varied of favorite foods with addition of new foods, 
1225,0,990,Providing with a wide variety of familiar and new toys during travel, 
1226,0,990,Having other kids participate and asking a child to copy them, 
1227,0,990,"Hiving a child to participate in group activities, family gathering. Trying to create those as often as possible", 
1228,2,990,"Creating a pleasant and fun environment by having his favorite toys, books, games.", 
1229,2,990,Making it fun and interesting. , 
1230,0,990,"Choosing a right time of the day for dining out, hair cuts, errands. Not when a child is sick, tired, moody or hungry", 
1231,0,990,Having other kids to participate in the same activities and making a child follow them. Making it interesting, 
1232,0,990,Providing a wide variety of toys and snacks during shopping and errands, 
1233,2,990,Same as above. Keeping it fun and interesting. Familiar but still coming up with new activities., 
1234,2,990,Taking him to events that child is interested in, 
1235,0,909,Hide my phone, 
1236,0,909,Explain everything that you are doing, 
1237,0,909,I need to sign him up, 
1238,2,909,Turn it into a game, 
1239,1,909,Praise him, 
1240,0,909,Do it with him, 
1241,0,909,Be a good example, 
1242,0,909,Engage him, 
1243,0,909,introducing him to new activities all the time, 
1244,0,909,playdates, 
1245,2,909,Give rewards or praise, 
1246,2,909,Make it fun, 
1247,2,909,Make it fun, 
1248,4,791,Medication, 
1249,1,791,Decrease social anxiety and sensory overload, 
1250,0,791,Have more guided/ planned activities, 
1251,0,791,Decrease sensory overload, 
1252,0,791,Decrease meltdowns to be able to show the routine, 
1253,4,791,"Due to weather conditions, it's been difficult to be outside in the community", 
1254,0,791,Change in weather, 
1255,0,791,Decrease screen time with other activities, 
1256,0,791,Picture chart was used before, 
1257,0,791,Planned activities, 
1258,0,791,Picture chart, 
1259,0,791,Keep things simple, 
1260,0,791,Change in weather conditions- too hot to be outside, 
1261,0,791,Keep routine simple, 
1262,0,791,More free programs for those that are sensory sensitive, 
1263,1,791,Decrease social anxiety, 
1264,0,791,"For sleep, he uses melatonin", 
1265,0,791,Sensory breaks, 
1266,4,791,Medication, 
1267,0,791,Find more resources, 
1268,0,791,Decrease sensory overload, 
1269,0,791,Use of sensory equipment like compression vest, 
1270,0,791,Doing a little bit at a time, 
1271,0,791,Spend more one on one time, 
1272,0,791,Usually participates in these activities at school, 
1273,0,791,Keep in constant contact with teachers and therapists, 
1274,0,791,Controlling meltdowns, 
1275,0,791,More opportunities, 
1276,0,791,Lots of planned activities, 
1277,0,791,Limit screen time, 
1278,3,791,Hand over hand helping, 
1279,1,791,Help social anxiety, 
1280,0,791,Meds to decrease social anxiety, 
1281,0,791,Make a clear routine, 
1282,0,791,Decrease sensory issues, 
1283,0,541,Playing familiar games, 
1284,4,541,"Not sure, he just doesn't like us to leave him", 
1285,0,541,Sign him up for more age appropriate groups, 
1286,0,541,Having access to services near where we live, 
1287,1,541,Let him lead the play, 
1288,0,541,Speak to him at his level, 
1289,2,541,Making hand washing fun, 
1290,0,541,Playing with a sibling , 
1291,1,541,Having him help make dinner, 
1292,0,541,Setting a consistent time for bed, 
1293,0,541,Having appropriate activities available year round, 
1294,2,541,Use activities that he is interested in, 
1295,0,541,Buying an electric toothbrush, 
1296,0,541,Play with him, 
1297,1,02-030,"I try new games everyday with him, as does daycare", 
1298,1,02-030,Positive attitudes, 
1299,1,02-030,Motivating him, 
1300,1,02-030,"Due to my son's disability Prader-Willi Syndrome he takes longer to learn ad fully participate in such activities. I try to help him, encourage him with smiles, highfives, kind words, etc.", 
1301,0,02-030,Ensure proper rest every night - VON shift nursing, 
