ID	label	strategy	augmented_strategy	H_yx	predicted_label	correct_yx
02-039	0	"Currently we are combining music and motion, also using cuase and effect toys. He also is playing cause and effect games on the iPad"	"He is presently combining music and motion, also using cuase and effect toys. He also is playing cause and effect games on the iPad"	2.647786807	4	FALSE
02-039	0	"Currently we are combining music and motion, also using cuase and effect toys. He also is playing cause and effect games on the iPad"	He is using music and the iPad.	2.68396684	4	FALSE
02-039	0	"Currently we are combining music and motion, also using cuase and effect toys. He also is playing cause and effect games on the iPad"	Also using cuase is a fun way to do it.	2.583463505	2	FALSE
02-039	0	"Currently we are combining music and motion, also using cuase and effect toys. He also is playing cause and effect games on the iPad"	A child is using an iPad for childrenâ€™s music.	2.210836931	4	FALSE
02-039	0	"Currently we are combining music and motion, also using cuase and effect toys. He also is playing cause and effect games on the iPad"	A child is creating video games using cuase and effects.	2.129658141	4	FALSE
02-039	0	"Play ""look and find"" our dog Cheech. Also, comfort with gentle petting when he (Cheech) is scared. 4. Helps while in stander wash and rinse light dishes"	"Play fetch with your dog Cheech. Also, comfort with gentle petting when he (Cheech) is scared. 4. Helps while in stander wash and rinse light dishes."	1.828953802	0	TRUE
02-039	0	"Play ""look and find"" our dog Cheech. Also, comfort with gentle petting when he (Cheech) is scared. 4. Helps while in stander wash and rinse light dishes"	4. Helps while in stander wash and rinse light dishes	2.175990178	3	FALSE
02-039	0	"Play ""look and find"" our dog Cheech. Also, comfort with gentle petting when he (Cheech) is scared. 4. Helps while in stander wash and rinse light dishes"	4. Washing and rinse light dishes.	1.59328181	0	TRUE
02-039	0	"Play ""look and find"" our dog Cheech. Also, comfort with gentle petting when he (Cheech) is scared. 4. Helps while in stander wash and rinse light dishes"	"Play ""Look and Locate"" our dog Cheech. Also, comfort with gentle petting when he (Cheech) is scared. 4. Helps while in stander wash and rinse light dishes."	1.761193237	0	TRUE
02-039	0	"Play ""look and find"" our dog Cheech. Also, comfort with gentle petting when he (Cheech) is scared. 4. Helps while in stander wash and rinse light dishes"	"Pet your dog Cheech. This will not only help you, but that will help him find his owner. Cheech also becomes aware of Cheech while running. Cheech also knows the handle as he runs. This will help the dog find the owner. Cheech will also be good at finding someone."	2.687625944	4	FALSE
02-039	0	Touching/smelling food	Touching food and smelling it will make you smell.	2.337241236	4	FALSE
02-039	0	Touching/smelling food	Touching food causes it to burn.	2.5192904	4	FALSE
02-039	0	Touching/smelling food	Touching the food may be a bad sign of a bad smell. Use caution with this.	2.227538423	1	FALSE
02-039	0	Touching/smelling food	Touching/smelling food is better for making a meal.	2.681301499	2	FALSE
02-039	0	Touching/smelling food	Touching food causes it to smelt and makes it not likely to be a pleasant experience.	2.760296886	4	FALSE
02-039	0	Touching/smelling food	Touching/smelling food causes ants to bite away from it and thus the food is exposed.	2.433264451	4	FALSE
02-039	1	Story time: pointing out items or character in the book and asking him to try to locate them as well	Story time: pointing out items or character in the book and asking him to try to locate them as well.	2.122097694	2	FALSE
02-039	1	Story time: pointing out items or character in the book and asking him to try to locate them as well	Story time: pointing out items or characters in the book and asking him to try to locate them as well.	2.051625193	2	FALSE
02-039	1	Story time: pointing out items or character in the book and asking him to try to locate them as well	"To make a Sense of Self card, include ""additional character who is not known as important"" in the title and ""a little character"". The character will tell you about that character's character and will ask you to identify what is important for him to know."	2.349834389	2	FALSE
02-039	1	Story time: pointing out items or character in the book and asking him to try to locate them as well	Story time: pointing out items on the book and asking him to try to locate them as well.	2.023813492	2	FALSE
02-039	1	Story time: pointing out items or character in the book and asking him to try to locate them as well	"As the story goes, you may point out information, then ask him to locate it for you, or show him books you know. This is a great way to show empathy for someone you know."	2.300775679	4	FALSE
02-039	1	Story time: pointing out items or character in the book and asking him to try to locate them as well	Story time: telling him it's a story.	2.384420986	2	FALSE
02-039	1	Story time: pointing out items or character in the book and asking him to try to locate them as well	"Whenever I speak up, say, ""It means so much to you. You know I'll be good for you this year. '' But we know it can have a huge impact. I know it can have a negative effect on you, I know it may affect your mood, you know you can't have it if you don't care. So I know it can't hurt yourself."	2.156286597	4	FALSE
02-039	1	Story time: pointing out items or character in the book and asking him to try to locate them as well	"If you have a character, you can ask him to locate items or characters and ask him to try to locate others and you see things your character found useful."	2.079835626	1	TRUE
02-039	3	"A mimicking exercise. ""what did mommy do"" helps him make purposeful throught out movements"	what did mommy do helps him make purposeful throught out movements.	1.753747375	3	TRUE
02-039	3	"A mimicking exercise. ""what did mommy do"" helps him make purposeful throught out movements"	"At the end of the exercise, you give the kid some information, they can work on identifying what mommy did, which helps him realize what mommy did."	2.137890502	2	FALSE
02-039	3	"A mimicking exercise. ""what did mommy do"" helps him make purposeful throught out movements"	"A person doing a physical exercise will perform a task they are doing. To do a physical exercise, you need to engage in the exercise."	2.691220206	4	FALSE
02-039	3	"A mimicking exercise. ""what did mommy do"" helps him make purposeful throught out movements"	A teacher shows his students that he's good at jumping to the top of a ladder.	2.166036924	1	FALSE
02-039	3	"A mimicking exercise. ""what did mommy do"" helps him make purposeful throught out movements"	The kid walks around his block looking at what he has done on his bicycle. His favorite thing to do is to jump into a park and see what his dog is doing. The boy does a repetition of the same exercise on his bicycle.	2.826268736	4	FALSE
02-039	3	"A mimicking exercise. ""what did mommy do"" helps him make purposeful throught out movements"	"To get a sense of balance, focus your thoughts on your lungs. Make your target movements a positive focus. Give yourself a mental focus."	2.321592424	0	FALSE
02-039	3	"A mimicking exercise. ""what did mommy do"" helps him make purposeful throught out movements"	what did mommy do assists him in making 'what did mommy' movements	1.78923726	3	TRUE
02-039	3	"A mimicking exercise. ""what did mommy do"" helps him make purposeful throught out movements"	"While the person is exercising, the activity is taking up more of the energy that it should take. To have a more focused focus or focus can help a person see where he needs to focus; this is a good idea if he's trying to focus on his bodywork, too. In particular, it is thought to help people visualize and concentrate on the movement. The exercise is a bit repetitive and can help one practice his brain and/or muscle training (not counting walking to find the things he likes and why)."	2.203895416	0	FALSE
